timestamp,can_id,b0,b1,b2,b3,b4,b5,b6,b7,state,attack_type
7.0592925699861615,329,180,109,85,209,172,169,201,66,idle,fuzzy
7.5590470213055125,545,179,70,141,9,247,32,174,1,idle,fuzzy
7.568617641365505,260,236,140,108,255,185,233,219,154,idle,fuzzy
7.589525673676507,316,111,213,58,89,23,42,52,254,idle,fuzzy
7.689578671502288,329,134,33,135,13,67,145,105,188,idle,fuzzy
8.188846554625185,545,76,143,233,28,206,241,151,4,idle,fuzzy
8.199042678193067,260,50,55,16,66,156,214,162,153,idle,fuzzy
8.21996861173964,316,232,6,91,149,59,151,52,210,idle,fuzzy
8.319074814854432,329,130,6,20,0,12,75,45,134,idle,fuzzy
8.819940755207334,545,154,110,162,239,225,199,102,79,idle,fuzzy
8.829402815355435,260,187,4,29,32,113,119,30,238,idle,fuzzy
8.849641959130146,316,1,225,29,82,253,252,245,166,idle,fuzzy
8.948888301168813,329,55,23,192,15,168,12,254,31,idle,fuzzy
9.449504748512178,545,189,182,35,218,45,56,33,61,idle,fuzzy
9.46034923512854,260,215,180,120,131,229,190,67,7,idle,fuzzy
9.479674207884242,316,67,205,123,50,14,234,196,220,idle,fuzzy
9.578794762723769,329,79,188,252,195,78,128,248,119,idle,fuzzy
10.07954259358842,545,170,252,233,94,203,1,164,199,idle,fuzzy
10.09018695299129,260,62,193,9,70,80,75,229,238,idle,fuzzy
10.111142316445898,316,136,124,94,220,40,42,135,183,idle,fuzzy
10.211889038792997,329,100,187,196,203,141,1,7,106,idle,fuzzy
10.711364312971584,545,142,113,186,49,190,151,106,104,idle,fuzzy
10.720637918958152,260,252,25,0,183,211,132,12,90,idle,fuzzy
10.740877355469724,316,143,184,180,211,208,75,247,197,idle,fuzzy
10.840893075241128,329,185,220,104,148,240,55,93,66,idle,fuzzy
11.341299703697223,545,1,180,205,76,171,170,62,15,idle,fuzzy
11.35047179265855,260,214,45,18,139,213,119,89,139,idle,fuzzy
11.369884126855236,316,102,246,166,236,68,233,95,74,idle,fuzzy
11.469865331966691,329,176,173,228,17,225,137,217,143,idle,fuzzy
11.9696393799534,545,147,98,175,88,83,17,240,144,idle,fuzzy
11.980236983342932,260,47,10,16,126,51,95,9,47,idle,fuzzy
12.000690713742303,316,170,131,6,34,191,95,91,159,idle,fuzzy
12.100768452376942,329,245,99,189,192,153,213,149,217,idle,fuzzy
12.599808091022414,545,142,44,25,67,42,186,18,94,idle,fuzzy
12.60960827183737,260,83,163,88,199,20,103,238,233,idle,fuzzy
12.63010872020129,316,135,181,5,1,196,85,218,191,idle,fuzzy
12.73061668714137,329,242,177,223,26,251,180,192,221,idle,fuzzy
13.230076783244563,545,212,189,60,184,247,138,199,75,idle,fuzzy
13.239886021491888,260,253,37,248,177,61,66,159,205,idle,fuzzy
13.259721013582443,316,90,55,82,92,122,51,108,135,idle,fuzzy
13.360222244794965,329,163,87,208,226,16,16,197,190,idle,fuzzy
13.859898318403744,545,164,75,50,155,161,190,6,33,idle,fuzzy
13.870712087292265,260,75,76,38,108,236,157,127,69,idle,fuzzy
13.890403849540743,316,61,238,216,179,185,193,94,223,idle,fuzzy
13.990400969941,329,179,213,28,28,91,86,147,58,idle,fuzzy
14.491135421409593,545,14,135,62,136,246,81,0,244,idle,fuzzy
14.502067960595014,260,153,236,15,157,50,19,167,74,idle,fuzzy
14.521858762481758,316,154,5,147,151,18,242,234,209,idle,fuzzy
14.621966380249047,329,181,29,34,195,32,7,187,171,idle,fuzzy
15.122075313539257,545,130,226,170,22,220,226,19,183,idle,fuzzy
15.132619022770518,260,49,100,142,14,175,233,187,93,idle,fuzzy
15.152237585858401,316,250,164,98,46,89,167,86,88,idle,fuzzy
15.251873786158683,329,128,79,163,127,41,187,125,97,idle,fuzzy
15.750986105596574,545,162,27,174,107,23,245,79,156,idle,fuzzy
15.760105087232004,260,108,81,186,251,204,157,4,223,idle,fuzzy
15.78077585013902,316,177,104,185,62,112,16,94,8,idle,fuzzy
15.881245072516569,329,121,73,168,120,239,74,116,79,idle,fuzzy
16.381472575918732,545,89,185,95,218,204,246,228,21,idle,fuzzy
16.390831018899465,260,137,2,18,161,96,155,93,197,idle,fuzzy
16.410597672356836,316,140,11,220,240,120,232,153,109,idle,fuzzy
16.510016612914214,329,151,36,154,245,6,164,213,185,idle,fuzzy
17.01092076587091,545,93,156,124,5,19,210,177,164,idle,fuzzy
17.020353009410176,260,211,79,168,160,156,138,53,244,idle,fuzzy
17.04093500443872,316,164,125,90,84,240,131,176,47,idle,fuzzy
17.14191473467567,329,14,29,131,202,99,142,224,15,idle,fuzzy
17.64212997032447,545,101,125,246,14,170,74,37,213,idle,fuzzy
17.65147699203769,260,232,249,158,14,93,47,22,161,idle,fuzzy
17.672035979410612,316,113,5,219,209,185,134,12,27,idle,fuzzy
17.77206571733972,329,29,105,158,102,207,74,73,218,idle,fuzzy
18.272187484348102,545,58,235,115,123,229,173,71,67,idle,fuzzy
18.281224760796928,260,154,185,126,39,73,221,94,185,idle,fuzzy
18.300674501561762,316,217,70,27,211,68,244,60,2,idle,fuzzy
18.400672334896147,329,99,47,64,242,250,77,94,99,idle,fuzzy
18.899837517264757,545,238,99,55,6,222,151,220,101,idle,fuzzy
18.909849932824926,260,185,141,69,44,147,72,174,148,idle,fuzzy
18.930752020764594,316,157,209,28,153,6,99,31,251,idle,fuzzy
19.03158582224102,329,20,82,214,222,13,169,190,68,idle,fuzzy
19.530999016824026,545,91,3,119,141,34,15,108,59,idle,fuzzy
19.541017356027336,260,14,105,101,149,251,148,92,7,idle,fuzzy
19.560261679137447,316,118,139,226,153,52,88,76,16,idle,fuzzy
19.659753143058595,329,117,167,26,213,84,220,105,52,idle,fuzzy
20.160435758292614,545,137,243,205,68,49,70,109,73,idle,fuzzy
20.16994113297576,260,47,101,12,120,132,59,50,211,idle,fuzzy
20.19045796458332,316,41,244,15,137,14,132,121,94,idle,fuzzy
20.290482104072577,329,20,179,236,162,65,69,133,7,idle,fuzzy
20.79007740310097,545,61,34,217,89,146,153,147,10,idle,fuzzy
20.799139465542567,260,131,238,51,98,252,88,46,96,idle,fuzzy
20.819041067411778,316,102,199,221,115,235,17,6,142,idle,fuzzy
20.918641395507375,329,120,191,214,106,42,148,76,73,idle,fuzzy
21.419104265887416,545,81,113,239,213,28,17,54,125,idle,fuzzy
21.4287230359306,260,6,234,47,218,207,193,219,218,idle,fuzzy
21.449646641787993,316,106,103,132,95,120,67,165,68,idle,fuzzy
21.54877237743103,329,30,200,91,201,35,83,39,160,idle,fuzzy
22.048352938145282,545,126,30,152,41,86,79,152,69,idle,fuzzy
22.057740509285885,260,111,148,77,53,190,155,138,212,idle,fuzzy
22.075268816177427,316,26,245,197,39,242,118,236,97,idle,fuzzy
22.175001966275968,329,8,221,89,1,222,146,234,64,idle,fuzzy
22.674344508020646,545,46,21,28,224,124,176,92,10,idle,fuzzy
22.68522504263402,260,136,184,148,153,157,29,52,31,idle,fuzzy
22.704966596370575,316,213,194,255,123,49,129,49,56,idle,fuzzy
22.805255686626545,329,188,127,137,194,109,193,129,139,idle,fuzzy
23.305914424283102,545,120,37,191,202,29,44,214,159,idle,fuzzy
23.315542600917475,260,177,4,154,156,114,1,27,97,idle,fuzzy
23.33456839154412,316,249,217,170,180,44,69,176,244,idle,fuzzy
23.43524435472324,329,185,130,228,4,183,227,188,200,idle,fuzzy
23.934410067228008,545,228,109,75,184,6,193,5,213,idle,fuzzy
23.944391381817887,260,137,74,108,136,19,87,18,207,idle,fuzzy
23.964241330371365,316,129,53,45,150,28,67,221,229,idle,fuzzy
24.06502625611672,329,84,92,133,202,129,246,117,255,idle,fuzzy
24.565084081555327,545,141,36,216,161,30,73,26,206,idle,fuzzy
24.574295022316388,260,63,175,243,69,16,122,241,149,idle,fuzzy
24.59477452721839,316,224,220,165,250,167,46,132,19,idle,fuzzy
24.69494138917695,329,39,170,208,211,128,49,219,20,idle,fuzzy
25.195775298262465,545,230,96,5,87,124,166,28,250,idle,fuzzy
25.205834846742842,260,206,106,246,118,125,250,127,192,idle,fuzzy
25.2259546544758,316,199,248,60,189,54,121,249,36,idle,fuzzy
25.325937916960942,329,69,185,198,118,19,119,210,52,idle,fuzzy
25.825334658851975,545,111,69,26,69,46,30,127,35,idle,fuzzy
25.834631360982513,260,56,196,34,62,33,95,51,196,idle,fuzzy
25.85431032945975,316,183,234,205,128,108,80,82,123,idle,fuzzy
25.953621734448944,329,88,231,171,199,1,12,13,52,idle,fuzzy
26.45282201870009,545,243,64,152,194,216,249,84,107,idle,fuzzy
26.4626383065536,260,88,54,13,163,192,38,237,98,idle,fuzzy
26.48267448268224,316,180,131,73,243,251,212,244,18,idle,fuzzy
26.582074570190883,329,156,100,89,204,203,49,22,44,idle,fuzzy
27.08112099489426,545,122,174,240,172,200,7,221,168,idle,fuzzy
27.09179067946149,260,54,219,34,53,152,76,19,169,idle,fuzzy
27.112755946226873,316,120,101,121,84,78,165,52,204,idle,fuzzy
27.21365100517025,329,193,160,119,49,134,86,244,177,idle,fuzzy
27.713022954331088,545,156,131,85,63,240,49,32,0,idle,fuzzy
27.723889567800445,260,175,29,38,198,133,195,82,203,idle,fuzzy
27.74450380661485,316,85,204,60,92,113,210,226,52,idle,fuzzy
27.84442756454422,329,68,186,119,113,22,239,137,220,idle,fuzzy
28.34444932697693,545,237,13,67,75,133,159,188,181,idle,fuzzy
28.354156345955825,260,98,232,190,136,255,107,6,28,idle,fuzzy
28.375098180868246,316,101,92,10,242,229,126,28,163,idle,fuzzy
28.475006049830217,329,49,52,136,147,162,152,84,17,idle,fuzzy
28.974734843223192,545,162,217,196,97,66,75,194,37,idle,fuzzy
28.985362874485368,260,16,234,90,6,239,126,131,116,idle,fuzzy
29.004507818459135,316,206,50,151,250,176,180,169,255,idle,fuzzy
29.10397824923661,329,171,26,244,58,36,142,240,131,idle,fuzzy
29.603946605097672,545,65,250,140,33,195,115,212,216,idle,fuzzy
29.613520587604544,260,46,32,83,17,40,111,119,135,idle,fuzzy
29.63391641670522,316,107,25,172,97,239,94,150,140,idle,fuzzy
29.73308885418968,329,249,154,151,9,51,33,83,252,idle,fuzzy
30.232532394612104,545,227,242,125,172,194,117,108,235,idle,fuzzy
30.242020531301343,260,160,129,47,214,162,71,162,185,idle,fuzzy
30.263003169260813,316,190,251,247,50,229,218,83,209,idle,fuzzy
30.362784342237074,329,135,23,228,82,92,18,140,170,idle,fuzzy
30.86365697894181,545,142,52,136,133,13,50,147,225,idle,fuzzy
30.87280837900327,260,152,148,228,151,30,125,24,117,idle,fuzzy
30.89200852814381,316,5,27,192,15,147,189,73,53,idle,fuzzy
30.992303529248566,329,176,67,127,225,10,196,49,15,idle,fuzzy
31.49265844206738,545,83,163,45,148,219,225,204,6,idle,fuzzy
31.503043567006003,260,241,27,38,66,245,74,105,111,idle,fuzzy
31.522045907187515,316,175,185,102,14,198,113,96,137,idle,fuzzy
31.622529693498844,329,25,99,148,141,219,26,110,233,idle,fuzzy
32.12213350424408,545,190,141,189,156,238,131,245,215,idle,fuzzy
32.1318411044529,260,98,89,149,71,50,114,193,141,idle,fuzzy
32.15248695907996,316,165,152,125,57,116,62,86,69,idle,fuzzy
32.25175540658929,329,29,95,134,135,238,96,126,188,idle,fuzzy
32.752597552774965,545,255,76,22,46,110,32,236,9,idle,fuzzy
32.761805558645385,260,146,89,81,205,187,64,54,161,idle,fuzzy
32.781860036566094,316,36,148,79,56,95,167,45,184,idle,fuzzy
32.88140728383725,329,141,87,11,182,95,116,241,61,idle,fuzzy
33.381358200052716,545,244,88,24,20,85,118,105,119,idle,fuzzy
33.39069718277584,260,176,252,41,118,70,126,71,4,idle,fuzzy
33.4098091766028,316,15,176,234,134,23,211,136,229,idle,fuzzy
33.509580390991445,329,85,57,65,218,138,195,107,116,idle,fuzzy
34.00895933675502,545,202,251,163,95,107,237,202,92,idle,fuzzy
34.018949539445344,260,97,67,240,119,20,194,156,127,idle,fuzzy
34.03977772132061,316,163,4,69,152,65,198,110,30,idle,fuzzy
34.14049032926953,329,147,239,252,96,98,189,114,0,idle,fuzzy
34.64036559884483,545,81,12,156,210,177,157,156,221,idle,fuzzy
34.64988187294775,260,166,6,79,73,241,165,4,250,idle,fuzzy
34.670603318013775,316,148,68,60,107,163,85,85,109,idle,fuzzy
34.77089216795347,329,202,20,214,106,34,183,175,239,idle,fuzzy
35.27168115146018,545,55,156,125,87,211,95,227,235,idle,fuzzy
35.281809518399434,260,21,123,183,181,206,147,6,43,idle,fuzzy
35.30271666270109,316,96,166,232,51,112,191,32,16,idle,fuzzy
35.40212965080814,329,32,253,49,30,86,89,20,224,idle,fuzzy
35.9023644011632,545,253,191,77,235,39,140,244,223,idle,fuzzy
35.91198216307472,260,126,174,127,205,99,86,227,245,idle,fuzzy
35.931081450800036,316,148,84,50,113,7,43,91,0,idle,fuzzy
36.031585322071884,329,130,253,136,152,25,39,227,167,idle,fuzzy
36.53086439696404,545,58,250,23,27,91,177,16,162,idle,fuzzy
36.54151636701595,260,169,84,0,84,132,36,199,163,idle,fuzzy
36.56149904161383,316,101,32,76,171,244,196,208,14,idle,fuzzy
36.66241264001739,329,245,188,5,139,172,41,221,156,idle,fuzzy
37.163402562371495,545,226,234,205,68,186,146,156,251,idle,fuzzy
37.17281794965466,260,146,26,156,114,113,5,44,117,idle,fuzzy
37.1930533662107,316,25,34,12,208,87,158,233,25,idle,fuzzy
37.293787538527944,329,247,84,58,41,81,34,61,74,idle,fuzzy
37.7932566173767,545,215,177,108,201,212,180,141,125,idle,fuzzy
37.8032426282291,260,165,221,96,182,20,151,5,127,idle,fuzzy
37.82254151594497,316,168,175,61,35,95,182,18,29,idle,fuzzy
37.922322168110306,329,142,191,155,70,201,245,23,175,idle,fuzzy
38.42236706933314,545,168,1,229,151,68,92,136,46,idle,fuzzy
38.4330270569874,260,35,169,0,237,81,199,250,68,idle,fuzzy
38.45269425461724,316,48,239,122,78,214,27,247,39,idle,fuzzy
38.55323753576423,329,78,250,190,237,6,167,187,51,idle,fuzzy
39.05345257292609,545,146,92,38,103,94,96,252,106,idle,fuzzy
39.064263255972,260,173,177,137,29,130,254,89,250,idle,fuzzy
39.08424479937821,316,104,207,166,30,60,23,137,144,idle,fuzzy
39.183982389341594,329,36,162,68,60,139,120,142,33,idle,fuzzy
39.68411110739753,545,11,17,243,125,214,232,3,94,idle,fuzzy
39.694897202485826,260,18,88,120,83,195,160,205,250,idle,fuzzy
39.71567207094377,316,200,63,217,165,14,135,26,146,idle,fuzzy
39.81523215975396,329,3,188,126,8,206,83,190,233,idle,fuzzy
40.31467615340434,545,188,39,207,96,93,120,30,100,idle,fuzzy
40.325538099254146,260,112,29,148,231,41,208,32,11,idle,fuzzy
40.34456850698751,316,64,14,167,108,223,130,235,132,idle,fuzzy
40.44510820592813,329,10,156,216,212,49,14,229,35,idle,fuzzy
40.94454404298115,545,118,210,129,37,11,97,79,98,idle,fuzzy
40.95512348315225,260,55,28,231,229,115,2,149,104,idle,fuzzy
40.97446214623996,316,72,93,193,202,239,174,159,177,idle,fuzzy
41.07334888897527,329,184,233,200,25,215,37,73,154,idle,fuzzy
41.5730118131113,545,128,123,221,103,40,53,197,121,idle,fuzzy
41.5827838862831,260,26,173,5,193,189,137,173,241,idle,fuzzy
41.602731318454396,316,61,250,211,177,93,197,158,177,idle,fuzzy
41.703170393849064,329,55,143,185,149,180,3,185,154,idle,fuzzy
42.20335940301934,545,211,189,246,149,218,253,109,116,idle,fuzzy
42.214119016104924,260,21,157,6,168,109,118,95,135,idle,fuzzy
42.23480326775755,316,163,85,168,92,227,107,98,64,idle,fuzzy
42.33474145889965,329,226,190,139,10,29,67,234,231,idle,fuzzy
42.835209434734,545,174,58,90,169,80,109,24,96,idle,fuzzy
42.845879337912436,260,181,17,93,86,221,211,141,36,idle,fuzzy
42.866719006689465,316,244,247,193,164,210,156,126,183,idle,fuzzy
42.966946439361166,329,244,187,116,109,122,37,10,19,idle,fuzzy
43.466041113321616,545,37,243,5,182,144,191,116,77,idle,fuzzy
43.47558122954347,260,12,209,86,50,56,201,13,25,idle,fuzzy
43.495780130285986,316,226,196,29,43,64,177,240,123,idle,fuzzy
43.5959754995335,329,65,13,44,76,21,216,69,102,idle,fuzzy
44.09684449939181,545,147,36,248,78,200,216,2,40,idle,fuzzy
44.10633936993285,260,126,136,100,95,141,67,166,17,idle,fuzzy
44.126055000256166,316,5,86,42,200,254,214,57,134,idle,fuzzy
44.22622609866483,329,5,71,164,155,31,126,167,28,idle,fuzzy
44.72543133663203,545,58,73,233,170,255,177,47,54,idle,fuzzy
44.73456436838209,260,39,114,157,32,34,53,60,220,idle,fuzzy
44.75390511714971,316,122,131,96,181,188,192,30,20,idle,fuzzy
44.85337664125908,329,155,223,0,59,74,132,196,136,idle,fuzzy
45.35332108594246,545,215,134,171,60,191,135,186,139,idle,fuzzy
45.363854060796186,260,67,218,15,1,239,101,224,47,idle,fuzzy
45.38340073590162,316,239,9,175,192,53,100,13,232,idle,fuzzy
45.482850478528455,329,212,196,196,218,187,126,112,68,idle,fuzzy
45.983678186184186,545,110,94,5,190,119,112,24,113,idle,fuzzy
45.99334615412214,260,73,163,115,33,229,219,114,227,idle,fuzzy
46.01403119169154,316,96,182,2,67,41,19,182,250,idle,fuzzy
46.11499956176654,329,99,74,179,56,166,176,127,131,idle,fuzzy
46.614168381284024,545,229,155,105,49,58,56,207,101,idle,fuzzy
46.62512144936239,260,2,189,254,154,90,116,208,198,idle,fuzzy
46.6445777387374,316,57,73,172,228,228,128,17,167,idle,fuzzy
46.74455868858511,329,133,58,240,124,110,246,216,137,idle,fuzzy
47.24407172119791,545,120,25,138,217,208,92,49,168,idle,fuzzy
47.254571449464834,260,1,45,216,206,231,119,41,222,idle,fuzzy
47.27520990813043,316,39,32,237,97,159,68,4,81,idle,fuzzy
47.37531577076089,329,18,108,59,72,168,223,186,43,idle,fuzzy
47.87610579274511,545,71,17,170,158,235,19,7,1,idle,fuzzy
47.88575930489549,260,92,83,175,34,60,178,71,78,idle,fuzzy
47.90596404411509,316,16,53,74,84,230,35,31,126,idle,fuzzy
48.0064371540838,329,172,55,25,13,73,65,90,1,idle,fuzzy
48.50873314387235,545,126,177,213,14,154,36,233,139,idle,fuzzy
48.51964700379416,260,153,47,185,207,198,59,175,6,idle,fuzzy
48.54053190856089,316,135,17,1,213,90,155,139,185,idle,fuzzy
48.64142572767015,329,183,234,41,40,54,136,47,151,idle,fuzzy
49.14142444772839,545,219,102,66,104,95,173,155,202,idle,fuzzy
49.15215410504926,260,170,17,40,76,3,102,134,250,idle,fuzzy
49.17295960994146,316,236,232,204,40,142,52,70,24,idle,fuzzy
49.27351966568643,329,16,229,93,76,119,16,29,7,idle,fuzzy
49.773151294495015,545,112,199,178,20,244,126,170,44,idle,fuzzy
49.7830060978436,260,249,223,196,213,221,137,125,182,idle,fuzzy
49.80340852826006,316,217,201,210,38,252,15,161,193,idle,fuzzy
49.90248147902911,329,74,104,241,206,63,88,64,117,idle,fuzzy
50.40171615964372,545,24,83,83,78,6,27,100,190,idle,fuzzy
50.4116330542929,260,224,177,92,188,223,221,249,231,idle,fuzzy
50.4318132441217,316,233,188,252,134,196,42,227,83,idle,fuzzy
50.53097504441184,329,131,78,200,211,182,77,81,140,idle,fuzzy
51.03064056562038,545,181,145,217,166,8,48,208,163,idle,fuzzy
51.040989353219096,260,24,188,201,8,153,166,153,157,idle,fuzzy
51.060932157116866,316,249,46,92,23,220,24,96,69,idle,fuzzy
51.1599850934653,329,60,225,133,130,243,199,167,170,idle,fuzzy
51.659809044006195,545,15,201,118,80,165,181,79,200,idle,fuzzy
51.67051381266325,260,80,49,245,115,196,235,192,232,idle,fuzzy
51.689568335428476,316,50,161,220,206,52,133,178,64,idle,fuzzy
51.789635215241994,329,206,136,77,20,40,92,98,54,idle,fuzzy
52.2888782231862,545,153,57,200,24,252,45,3,231,idle,fuzzy
52.29856203986402,260,2,210,127,33,13,97,45,81,idle,fuzzy
52.31833560944274,316,132,59,65,32,35,16,104,76,idle,fuzzy
52.41867837591949,329,250,4,227,129,95,65,164,108,idle,fuzzy
52.919143264889925,545,194,27,143,0,4,48,4,46,idle,fuzzy
52.92962989907295,260,195,85,237,58,226,162,1,7,idle,fuzzy
52.94937699214633,316,91,157,51,206,69,55,197,3,idle,fuzzy
53.04969439609491,329,64,125,39,157,2,251,5,8,idle,fuzzy
53.549879511461945,545,147,31,203,5,139,101,70,49,idle,fuzzy
53.559604038961055,260,212,21,67,231,160,195,81,141,idle,fuzzy
53.58013071350196,316,198,124,117,90,181,163,53,233,idle,fuzzy
53.68002740486801,329,132,181,229,179,226,169,133,52,idle,fuzzy
54.18088252658463,545,103,166,168,156,80,198,23,104,idle,fuzzy
54.19050132600134,260,23,151,20,21,78,221,41,242,idle,fuzzy
54.211149105434345,316,76,184,30,36,60,58,185,112,idle,fuzzy
54.31045325661977,329,16,32,233,5,213,127,50,190,idle,fuzzy
54.80970846616137,545,193,76,163,227,160,125,235,48,idle,fuzzy
54.81991429460383,260,173,61,7,77,17,116,179,141,idle,fuzzy
54.8397912406232,316,140,184,20,221,226,91,148,172,idle,fuzzy
54.939063585973415,329,42,64,211,141,131,195,164,211,idle,fuzzy
55.439971597597115,545,39,105,117,87,134,222,141,33,idle,fuzzy
55.44927160923459,260,136,143,236,193,109,216,235,19,idle,fuzzy
55.4694986569224,316,216,239,226,224,62,55,46,25,idle,fuzzy
55.568808007969274,329,150,181,131,101,15,69,2,148,idle,fuzzy
56.06869867252298,545,73,231,125,79,124,37,55,209,idle,fuzzy
56.0804359267357,260,144,109,222,47,65,25,0,123,idle,fuzzy
56.099924133859254,316,207,106,12,39,40,240,242,216,idle,fuzzy
56.20075553379739,329,227,65,195,2,203,130,2,52,idle,fuzzy
56.700110653154745,545,114,43,55,223,188,136,110,157,idle,fuzzy
56.70918156435934,260,189,72,71,133,169,88,54,159,idle,fuzzy
56.72955950092926,316,93,184,151,245,152,240,246,106,idle,fuzzy
56.829294551282224,329,189,193,162,187,225,239,38,78,idle,fuzzy
57.32956673121247,545,123,31,152,120,125,50,1,10,idle,fuzzy
57.34014434310926,260,123,200,251,15,218,108,19,180,idle,fuzzy
57.35977828029237,316,99,234,194,10,209,206,157,172,idle,fuzzy
57.46050108920743,329,29,143,232,59,198,201,242,62,idle,fuzzy
57.96035098778015,545,201,18,215,140,98,208,203,181,idle,fuzzy
57.97044713863412,260,28,117,198,27,211,238,88,99,idle,fuzzy
57.990570884877336,316,45,1,8,171,169,40,85,22,idle,fuzzy
58.09028011292951,329,220,227,243,155,192,164,150,7,idle,fuzzy
58.58929643385414,545,147,103,79,63,207,144,223,167,idle,fuzzy
58.59968944669567,260,179,41,221,223,194,177,41,110,idle,fuzzy
58.62010037194148,316,128,165,52,54,183,75,11,156,idle,fuzzy
58.720613144647956,329,158,77,152,240,239,133,217,103,idle,fuzzy
59.2205663132267,545,157,82,182,177,193,100,48,27,idle,fuzzy
59.231131150126664,260,191,144,122,196,192,199,228,223,idle,fuzzy
59.2517239413482,316,94,167,34,196,171,17,121,36,idle,fuzzy
59.35218332160745,329,41,207,211,54,113,142,83,62,idle,fuzzy
59.85155653685284,545,236,17,160,239,25,194,125,24,idle,fuzzy
59.8616424191667,260,168,114,117,118,61,213,31,173,idle,fuzzy
59.88092093415973,316,217,142,97,233,218,194,77,72,idle,fuzzy
59.98116215791548,329,151,182,39,249,21,57,97,127,idle,fuzzy
60.48069059481271,545,119,143,234,110,184,144,32,242,idle,fuzzy
60.490988470808524,260,156,96,219,107,17,223,32,128,idle,fuzzy
60.51087590216012,316,85,32,228,236,183,162,127,250,idle,fuzzy
60.610743808546346,329,5,191,255,83,132,26,159,226,idle,fuzzy
61.10943225175663,545,90,127,98,181,207,224,133,8,idle,fuzzy
61.11854935694994,260,183,78,213,62,61,78,198,115,idle,fuzzy
61.13779588403087,316,43,214,71,223,93,201,144,11,idle,fuzzy
61.238110878145385,329,100,115,242,218,57,47,130,208,idle,fuzzy
61.73758787049346,545,25,149,64,145,250,103,133,58,idle,fuzzy
61.74749569882726,260,170,188,94,161,22,37,105,136,idle,fuzzy
61.76753747615704,316,40,35,8,75,66,253,221,183,idle,fuzzy
61.86820580479888,329,170,156,39,208,235,98,152,135,idle,fuzzy
62.36785654821739,545,251,203,50,225,6,246,79,234,idle,fuzzy
62.37714490832459,260,98,20,67,9,168,86,33,237,idle,fuzzy
